step,customer,age,gender,zipcodeOri,merchant,zipMerchant,category,amount,fraud
67,C42144,6,F,28007,M42144,28007,es_otherservices,498.0250073958832,0
67,C42145,4,U,28007,M42145,28007,es_sportsandtoys,287.05235245247115,0
35,C42146,1,M,28007,M42146,28007,es_leisure,459.1898652349774,0
38,C42147,6,M,28007,M42147,28007,es_hyper,390.32637934332433,0
93,C42148,3,M,28007,M42148,28007,es_wellnessandbeauty,123.62697262999039,0
86,C42149,3,U,28007,M42149,28007,es_wellnessandbeauty,44.94408144670325,0
7,C42150,3,F,28007,M42150,28007,es_hyper,125.34932185455322,0
57,C42151,2,U,28007,M42151,28007,es_food,113.64944292037215,0
15,C42152,0,U,28007,M42152,28007,es_contents,490.5847061665634,0
111,C42153,0,U,28007,M42153,28007,es_wellnessandbeauty,60.0107602500905,0
75,C42154,4,U,28007,M42154,28007,es_contents,304.45886908473415,0
162,C42155,1,E,28007,M42155,28007,es_hyper,373.0969315002551,0
95,C42156,3,U,28007,M42156,28007,es_travel,446.1566450326221,0
148,C42157,5,U,28007,M42157,28007,es_leisure,169.19713645653601,0
4,C42158,1,F,28007,M42158,28007,es_travel,326.170868745031,0
60,C42159,4,F,28007,M42159,28007,es_travel,399.0284485589295,0
1,C42160,2,E,28007,M42160,28007,es_wellnessandbeauty,480.3301722417837,0
115,C42161,6,F,28007,M42161,28007,es_sportsandtoys,201.91854120761948,0
128,C42162,2,M,28007,M42162,28007,es_hotelservices,118.46036015911359,0
25,C42163,1,F,28007,M42163,28007,es_barsandrestaurants,294.22062734659823,0
159,C42164,5,M,28007,M42164,28007,es_hyper,78.51986765410979,0
126,C42165,6,U,28007,M42165,28007,es_fashion,123.57698498757547,0
72,C42166,1,E,28007,M42166,28007,es_contents,144.2360688852594,0
12,C42167,3,F,28007,M42167,28007,es_tech,287.41831426898995,0
36,C42168,0,F,28007,M42168,28007,es_contents,279.76452561403045,0
148,C42169,3,M,28007,M42169,28007,es_food,433.00760357509137,0
82,C42170,2,U,28007,M42170,28007,es_sportsandtoys,173.3144029772281,0
13,C42171,5,U,28007,M42171,28007,es_otherservices,181.23494266285778,0
21,C42172,5,M,28007,M42172,28007,es_tech,463.66001724964553,0
160,C42173,1,M,28007,M42173,28007,es_barsandrestaurants,167.99285530637093,0
30,C42174,3,F,28007,M42174,28007,es_home,137.62904599216424,0
109,C42175,4,M,28007,M42175,28007,es_home,183.00653462649862,0
153,C42176,4,E,28007,M42176,28007,es_fashion,289.30558048443083,0
172,C42177,1,M,28007,M42177,28007,es_leisure,144.83963970992787,0
156,C42178,6,F,28007,M42178,28007,es_barsandrestaurants,427.65489602307366,0
43,C42179,2,E,28007,M42179,28007,es_fashion,106.37821079785681,0
26,C42180,1,E,28007,M42180,28007,es_transportation,447.24165040983945,0
43,C42181,6,E,28007,M42181,28007,es_health,377.79905994870603,0
90,C42182,0,F,28007,M42182,28007,es_leisure,104.71432477329596,0
15,C42183,0,U,28007,M42183,28007,es_barsandrestaurants,491.0949333784874,0
170,C42184,6,U,28007,M42184,28007,es_leisure,100.53540092655227,0
21,C42185,3,M,28007,M42185,28007,es_home,31.881436644689288,0
20,C42186,5,M,28007,M42186,28007,es_barsandrestaurants,241.73896420434704,0
45,C42187,4,U,28007,M42187,28007,es_hyper,283.3207805738111,0
106,C42188,4,U,28007,M42188,28007,es_contents,320.8869789424463,0
148,C42189,4,M,28007,M42189,28007,es_health,241.72035136146343,0
141,C42190,0,F,28007,M42190,28007,es_hyper,70.6331767898296,0
104,C42191,1,F,28007,M42191,28007,es_tech,302.48668375700527,0
28,C42192,1,F,28007,M42192,28007,es_otherservices,376.43367719505704,0
35,C42193,2,U,28007,M42193,28007,es_contents,136.5428110643847,0
4,C42194,0,E,28007,M42194,28007,es_food,477.03118367313914,0
37,C42195,4,F,28007,M42195,28007,es_health,261.6131831911206,0
38,C42196,1,M,28007,M42196,28007,es_health,247.18899691631384,0
43,C42197,6,U,28007,M42197,28007,es_barsandrestaurants,173.03557280257377,0
18,C42198,3,M,28007,M42198,28007,es_home,437.1768206985134,0
46,C42199,4,F,28007,M42199,28007,es_transportation,288.3853196437353,0
56,C42200,1,E,28007,M42200,28007,es_health,292.8755222029145,0
147,C42201,5,E,28007,M42201,28007,es_fashion,41.173837252885484,0
153,C42202,0,F,28007,M42202,28007,es_contents,367.3308406640521,0
137,C42203,5,E,28007,M42203,28007,es_health,166.4540206890021,0
161,C42204,1,U,28007,M42204,28007,es_tech,432.7972869754842,0
110,C42205,5,F,28007,M42205,28007,es_otherservices,42.948047483660766,0
11,C42206,0,F,28007,M42206,28007,es_leisure,385.84423799469766,0
55,C42207,4,M,28007,M42207,28007,es_sportsandtoys,102.2806821944287,0
15,C42208,3,U,28007,M42208,28007,es_food,117.6692455589009,0
129,C42209,4,M,28007,M42209,28007,es_tech,65.92050483470224,0
144,C42210,4,M,28007,M42210,28007,es_contents,154.80829315926215,0
102,C42211,1,F,28007,M42211,28007,es_health,486.2079920144381,0
100,C42212,1,F,28007,M42212,28007,es_food,487.1278854700049,0
10,C42213,0,E,28007,M42213,28007,es_leisure,478.5546065569895,0
20,C42214,6,M,28007,M42214,28007,es_contents,232.57601839823155,0
110,C42215,3,E,28007,M42215,28007,es_barsandrestaurants,246.11762223186108,0
19,C42216,5,U,28007,M42216,28007,es_tech,367.5196953770241,0
105,C42217,5,E,28007,M42217,28007,es_hotelservices,349.7230151578477,0
179,C42218,3,E,28007,M42218,28007,es_home,99.03988992928159,0
174,C42219,1,E,28007,M42219,28007,es_contents,398.8177990554836,0
30,C42220,4,M,28007,M42220,28007,es_fashion,299.7327374679355,0
4,C42221,2,E,28007,M42221,28007,es_transportation,85.21055251289495,0
99,C42222,1,M,28007,M42222,28007,es_leisure,417.4598795926807,0
16,C42223,2,U,28007,M42223,28007,es_fashion,65.45900502171031,0
150,C42224,3,F,28007,M42224,28007,es_leisure,242.7699468313813,0
14,C42225,4,U,28007,M42225,28007,es_fashion,166.35484686574432,0
178,C42226,5,M,28007,M42226,28007,es_barsandrestaurants,17.100549219008776,0
175,C42227,1,F,28007,M42227,28007,es_hyper,306.38153364649827,0
118,C42228,4,E,28007,M42228,28007,es_travel,437.36795130359394,0
174,C42229,1,E,28007,M42229,28007,es_contents,287.7920990989662,0
137,C42230,4,U,28007,M42230,28007,es_health,134.22018567509576,0
70,C42231,0,M,28007,M42231,28007,es_contents,476.83475477994483,0
177,C42232,6,U,28007,M42232,28007,es_otherservices,65.82529514223923,0
3,C42233,4,U,28007,M42233,28007,es_hotelservices,384.2715073685183,0
4,C42234,5,U,28007,M42234,28007,es_leisure,234.32118728126673,0
8,C42235,3,U,28007,M42235,28007,es_contents,445.26286173774344,0
81,C42236,1,M,28007,M42236,28007,es_food,128.11828053819218,0
114,C42237,1,F,28007,M42237,28007,es_sportsandtoys,293.8993921485813,0
92,C42238,1,U,28007,M42238,28007,es_home,328.64569492582297,0
34,C42239,1,U,28007,M42239,28007,es_home,274.2737576746209,0
161,C42240,5,E,28007,M42240,28007,es_health,34.05762308983523,0
3,C42241,4,E,28007,M42241,28007,es_wellnessandbeauty,169.83015013739904,0
176,C42242,1,M,28007,M42242,28007,es_hyper,468.13864406914803,0
84,C42243,2,U,28007,M42243,28007,es_barsandrestaurants,279.5152896555716,0
112,C42244,3,F,28007,M42244,28007,es_barsandrestaurants,332.7233524742506,0
20,C42245,3,M,28007,M42245,28007,es_leisure,421.2862874388635,0
86,C42246,0,F,28007,M42246,28007,es_barsandrestaurants,477.23027631206116,0
137,C42247,1,E,28007,M42247,28007,es_travel,82.14704412280238,0
169,C42248,6,U,28007,M42248,28007,es_hyper,402.2021927865829,0
146,C42249,6,M,28007,M42249,28007,es_wellnessandbeauty,316.9038498136616,0
148,C42250,1,U,28007,M42250,28007,es_barsandrestaurants,428.3764361518434,0
130,C42251,2,E,28007,M42251,28007,es_fashion,370.3181667488479,0
152,C42252,3,F,28007,M42252,28007,es_hyper,356.94841124762854,0
36,C42253,0,E,28007,M42253,28007,es_leisure,146.45277923278826,0
158,C42254,4,M,28007,M42254,28007,es_barsandrestaurants,65.77841751705033,0
105,C42255,6,U,28007,M42255,28007,es_tech,239.79299412408815,0
103,C42256,1,M,28007,M42256,28007,es_health,99.29742583130069,0
26,C42257,3,M,28007,M42257,28007,es_contents,414.34355353896865,0
81,C42258,5,E,28007,M42258,28007,es_otherservices,61.44484732517641,0
73,C42259,3,E,28007,M42259,28007,es_home,125.24662112034946,0
82,C42260,5,U,28007,M42260,28007,es_fashion,441.7603273496153,0
45,C42261,5,F,28007,M42261,28007,es_sportsandtoys,217.0308450827803,0
131,C42262,3,M,28007,M42262,28007,es_leisure,448.8224125421284,0
115,C42263,5,M,28007,M42263,28007,es_barsandrestaurants,52.693267053320724,0
138,C42264,3,E,28007,M42264,28007,es_wellnessandbeauty,52.5413105841081,0
72,C42265,6,U,28007,M42265,28007,es_hyper,366.99731565778774,0
138,C42266,6,E,28007,M42266,28007,es_fashion,134.84606604271897,0
1,C42267,3,F,28007,M42267,28007,es_hotelservices,473.82121771286825,0
45,C42268,4,F,28007,M42268,28007,es_leisure,327.72932595891615,0
20,C42269,6,M,28007,M42269,28007,es_otherservices,293.738119091204,0
60,C42270,0,U,28007,M42270,28007,es_otherservices,344.53136067676616,0
110,C42271,4,F,28007,M42271,28007,es_home,420.4705848563137,0
1,C42272,3,E,28007,M42272,28007,es_fashion,347.80388013926336,0
27,C42273,0,F,28007,M42273,28007,es_contents,303.90726227523714,0
110,C42274,1,M,28007,M42274,28007,es_hyper,493.4120506846188,0
111,C42275,0,U,28007,M42275,28007,es_transportation,36.60621239060907,0
150,C42276,1,E,28007,M42276,28007,es_tech,403.2057406421694,0
62,C42277,5,M,28007,M42277,28007,es_food,165.5636739807126,0
117,C42278,1,U,28007,M42278,28007,es_fashion,115.61240473447681,0
77,C42279,4,F,28007,M42279,28007,es_hyper,377.28776351557957,0
166,C42280,1,F,28007,M42280,28007,es_health,498.4393617850465,0
24,C42281,1,F,28007,M42281,28007,es_home,480.1561611631874,0
123,C42282,1,E,28007,M42282,28007,es_food,391.96170785947004,0
84,C42283,0,M,28007,M42283,28007,es_leisure,292.25912246089825,0
98,C42284,1,F,28007,M42284,28007,es_food,467.2320584575687,0
69,C42285,5,M,28007,M42285,28007,es_fashion,324.1062822418463,0
84,C42286,0,M,28007,M42286,28007,es_otherservices,55.241072156911045,0
89,C42287,5,F,28007,M42287,28007,es_transportation,134.4184762919045,0
94,C42288,4,E,28007,M42288,28007,es_health,166.85322076679594,0
36,C42289,1,E,28007,M42289,28007,es_home,110.97935924348145,0
21,C42290,5,U,28007,M42290,28007,es_transportation,234.67172969272627,0
72,C42291,0,U,28007,M42291,28007,es_travel,176.79248280888737,0
90,C42292,3,E,28007,M42292,28007,es_hotelservices,101.48793708663905,0
71,C42293,0,E,28007,M42293,28007,es_transportation,111.80455004828171,0
4,C42294,5,M,28007,M42294,28007,es_home,366.8776397768115,0
16,C42295,1,E,28007,M42295,28007,es_contents,484.8994717653102,0
116,C42296,3,E,28007,M42296,28007,es_tech,128.7246351720901,0
4,C42297,5,M,28007,M42297,28007,es_home,297.9758277770118,0
119,C42298,6,E,28007,M42298,28007,es_home,40.32724991232256,0
120,C42299,1,M,28007,M42299,28007,es_sportsandtoys,110.82333045758547,0
128,C42300,3,U,28007,M42300,28007,es_hotelservices,494.28370745079417,0
36,C42301,3,F,28007,M42301,28007,es_home,96.92680030670314,0
81,C42302,2,U,28007,M42302,28007,es_home,266.6711028151557,0
126,C42303,1,E,28007,M42303,28007,es_fashion,267.5757087683365,0
137,C42304,0,U,28007,M42304,28007,es_travel,108.58093018970483,0
57,C42305,2,E,28007,M42305,28007,es_tech,246.12414299765894,0
18,C42306,1,U,28007,M42306,28007,es_travel,465.5301560919724,0
71,C42307,2,M,28007,M42307,28007,es_hotelservices,498.8036768742518,1
65,C42308,0,U,28007,M42308,28007,es_health,17.718157823316815,0
111,C42309,5,E,28007,M42309,28007,es_hyper,472.51536514421275,0
96,C42310,3,U,28007,M42310,28007,es_hotelservices,80.51806261041101,0
149,C42311,3,U,28007,M42311,28007,es_health,324.51218933591196,0
47,C42312,6,M,28007,M42312,28007,es_otherservices,277.6548617610439,0
2,C42313,0,U,28007,M42313,28007,es_hotelservices,259.96402671255015,0
179,C42314,2,M,28007,M42314,28007,es_wellnessandbeauty,315.9065619283524,0
167,C42315,3,F,28007,M42315,28007,es_hyper,251.03649441338212,0
160,C42316,0,M,28007,M42316,28007,es_health,297.7011619761482,0
169,C42317,2,E,28007,M42317,28007,es_fashion,455.4504182750159,0
52,C42318,0,E,28007,M42318,28007,es_contents,260.8926996423116,0
112,C42319,0,U,28007,M42319,28007,es_fashion,70.2575090127292,0
84,C42320,0,F,28007,M42320,28007,es_travel,269.58358797768443,0
139,C42321,6,E,28007,M42321,28007,es_health,394.10162870788,0
141,C42322,5,E,28007,M42322,28007,es_hotelservices,52.41158462878837,0
60,C42323,1,F,28007,M42323,28007,es_barsandrestaurants,44.77037552401586,0
80,C42324,5,F,28007,M42324,28007,es_tech,184.78811899496512,0
6,C42325,5,F,28007,M42325,28007,es_tech,149.26145563907573,0
7,C42326,3,F,28007,M42326,28007,es_travel,360.0701363830755,0
179,C42327,0,E,28007,M42327,28007,es_tech,381.65399790845515,0
44,C42328,5,U,28007,M42328,28007,es_contents,80.92306491964175,0
32,C42329,2,E,28007,M42329,28007,es_food,102.26254442712313,0
57,C42330,3,F,28007,M42330,28007,es_home,9.987656672946322,0
119,C42331,6,M,28007,M42331,28007,es_wellnessandbeauty,216.68602077652517,0
122,C42332,1,M,28007,M42332,28007,es_sportsandtoys,205.03234802702448,0
10,C42333,4,U,28007,M42333,28007,es_hotelservices,471.7090968132362,0
43,C42334,6,U,28007,M42334,28007,es_travel,305.31098684055274,0
114,C42335,2,F,28007,M42335,28007,es_transportation,229.77864218449628,0
60,C42336,3,M,28007,M42336,28007,es_hyper,282.8882036226477,1
57,C42337,5,E,28007,M42337,28007,es_health,210.8736684737902,0
169,C42338,3,E,28007,M42338,28007,es_barsandrestaurants,121.00216185151707,0
134,C42339,2,F,28007,M42339,28007,es_otherservices,143.44098383244196,0
147,C42340,3,U,28007,M42340,28007,es_otherservices,58.59394587690442,0
75,C42341,2,F,28007,M42341,28007,es_fashion,204.08727886491252,0
152,C42342,4,U,28007,M42342,28007,es_tech,370.86568563061473,0
89,C42343,6,U,28007,M42343,28007,es_health,130.76242938923355,0
36,C42344,2,F,28007,M42344,28007,es_barsandrestaurants,413.1665433240788,0
75,C42345,4,F,28007,M42345,28007,es_barsandrestaurants,194.829873878331,0
138,C42346,4,E,28007,M42346,28007,es_sportsandtoys,297.17088530223765,0
33,C42347,5,E,28007,M42347,28007,es_home,353.0270642454702,0
52,C42348,5,E,28007,M42348,28007,es_contents,342.3651066748954,0
41,C42349,5,M,28007,M42349,28007,es_leisure,292.32140922339926,0
8,C42350,0,E,28007,M42350,28007,es_contents,216.03165078661496,0
164,C42351,0,E,28007,M42351,28007,es_hotelservices,144.0150148146443,0
150,C42352,3,E,28007,M42352,28007,es_transportation,252.9642068675159,0
62,C42353,3,E,28007,M42353,28007,es_hyper,176.66414906246447,0
155,C42354,3,E,28007,M42354,28007,es_hyper,160.73736416453715,0
41,C42355,3,E,28007,M42355,28007,es_tech,379.6133177736578,0
107,C42356,2,F,28007,M42356,28007,es_leisure,471.75676339736066,0
48,C42357,0,E,28007,M42357,28007,es_sportsandtoys,365.3755602145714,0
141,C42358,3,F,28007,M42358,28007,es_health,256.350957236425,0
170,C42359,0,E,28007,M42359,28007,es_sportsandtoys,94.7932747232586,0
27,C42360,3,M,28007,M42360,28007,es_home,325.1667679654908,0
58,C42361,3,M,28007,M42361,28007,es_tech,184.1654301317817,0
178,C42362,2,M,28007,M42362,28007,es_food,205.82932546127057,0
77,C42363,3,U,28007,M42363,28007,es_sportsandtoys,479.21689171591356,1
178,C42364,1,U,28007,M42364,28007,es_contents,309.3286914166189,0
161,C42365,6,M,28007,M42365,28007,es_fashion,306.78931187011153,0
172,C42366,5,F,28007,M42366,28007,es_tech,430.9640625736518,0
143,C42367,1,M,28007,M42367,28007,es_otherservices,37.86585528457276,0
154,C42368,2,U,28007,M42368,28007,es_food,147.66931426658135,0
24,C42369,6,F,28007,M42369,28007,es_transportation,157.5851387677354,0
141,C42370,5,M,28007,M42370,28007,es_home,285.77073730811986,0
157,C42371,4,F,28007,M42371,28007,es_otherservices,318.040284944218,0
172,C42372,5,E,28007,M42372,28007,es_travel,239.4810974683169,0
45,C42373,2,F,28007,M42373,28007,es_sportsandtoys,140.54277052854164,0
122,C42374,6,F,28007,M42374,28007,es_contents,272.7713208416763,0
145,C42375,1,F,28007,M42375,28007,es_wellnessandbeauty,121.60822685813211,0
67,C42376,3,U,28007,M42376,28007,es_otherservices,101.55860010911194,0
175,C42377,3,F,28007,M42377,28007,es_hotelservices,482.0070260658819,0
49,C42378,3,E,28007,M42378,28007,es_wellnessandbeauty,125.02748758726811,0
42,C42379,3,U,28007,M42379,28007,es_hyper,145.47362992930968,0
79,C42380,5,F,28007,M42380,28007,es_wellnessandbeauty,213.02796428163856,0
72,C42381,2,U,28007,M42381,28007,es_hotelservices,418.9414279588296,0
16,C42382,6,M,28007,M42382,28007,es_sportsandtoys,42.76160839691839,0
83,C42383,5,E,28007,M42383,28007,es_travel,148.73988433034557,0
46,C42384,6,E,28007,M42384,28007,es_travel,92.57533659176926,0
155,C42385,4,M,28007,M42385,28007,es_transportation,157.7063186678848,0
60,C42386,5,M,28007,M42386,28007,es_leisure,462.1995284748507,0
113,C42387,6,U,28007,M42387,28007,es_hotelservices,248.12527410182693,0
149,C42388,4,E,28007,M42388,28007,es_hyper,364.3566103639937,0
80,C42389,6,F,28007,M42389,28007,es_fashion,75.05993325119475,0
20,C42390,4,U,28007,M42390,28007,es_contents,336.6812398057453,0
79,C42391,6,U,28007,M42391,28007,es_transportation,47.25267481671147,0
44,C42392,6,U,28007,M42392,28007,es_health,421.5853727574209,0
69,C42393,0,M,28007,M42393,28007,es_health,357.853986867258,0
60,C42394,0,U,28007,M42394,28007,es_tech,218.96403803528545,0
133,C42395,0,F,28007,M42395,28007,es_tech,472.8284256580651,0
158,C42396,4,E,28007,M42396,28007,es_barsandrestaurants,272.368115715994,0
170,C42397,5,F,28007,M42397,28007,es_tech,362.46289125306544,0
76,C42398,5,E,28007,M42398,28007,es_barsandrestaurants,267.21243202925035,0
116,C42399,2,M,28007,M42399,28007,es_health,59.24635681368207,0
26,C42400,2,F,28007,M42400,28007,es_travel,155.81111041372282,0
39,C42401,2,F,28007,M42401,28007,es_transportation,245.3149071100358,0
167,C42402,5,U,28007,M42402,28007,es_transportation,343.95222584043313,0
65,C42403,1,M,28007,M42403,28007,es_fashion,458.7902272368999,0
177,C42404,2,U,28007,M42404,28007,es_contents,105.24228834044258,0
26,C42405,5,E,28007,M42405,28007,es_travel,476.7486907277861,0
170,C42406,6,U,28007,M42406,28007,es_tech,391.00100081268897,0
138,C42407,1,M,28007,M42407,28007,es_tech,153.36059004081764,0
140,C42408,3,F,28007,M42408,28007,es_fashion,148.23707032198,0
154,C42409,6,E,28007,M42409,28007,es_sportsandtoys,311.9145489153039,0
72,C42410,5,M,28007,M42410,28007,es_contents,246.94376214113973,0
53,C42411,5,U,28007,M42411,28007,es_hyper,48.686615128722075,0
109,C42412,6,E,28007,M42412,28007,es_hyper,53.718124398300596,0
16,C42413,5,F,28007,M42413,28007,es_wellnessandbeauty,355.35764252520795,0
125,C42414,6,E,28007,M42414,28007,es_contents,273.68829477296987,0
81,C42415,1,F,28007,M42415,28007,es_fashion,260.6232737090303,0
77,C42416,3,F,28007,M42416,28007,es_health,172.9749885562079,0
155,C42417,2,U,28007,M42417,28007,es_health,227.44926269174022,0
43,C42418,5,E,28007,M42418,28007,es_travel,17.59175057748108,0
142,C42419,0,F,28007,M42419,28007,es_wellnessandbeauty,194.58621152605977,0
109,C42420,1,E,28007,M42420,28007,es_contents,109.85468292667878,0
147,C42421,5,M,28007,M42421,28007,es_hyper,262.7424423826417,0
57,C42422,4,E,28007,M42422,28007,es_hyper,395.18887407853737,0
74,C42423,1,E,28007,M42423,28007,es_food,116.9013239135781,0
76,C42424,4,M,28007,M42424,28007,es_leisure,468.9298118715899,0
89,C42425,2,U,28007,M42425,28007,es_home,332.57344973403826,0
81,C42426,1,M,28007,M42426,28007,es_home,57.44995751977944,0
65,C42427,2,M,28007,M42427,28007,es_contents,155.39480559334905,0
120,C42428,3,E,28007,M42428,28007,es_tech,99.57407843737259,0
17,C42429,2,U,28007,M42429,28007,es_leisure,115.79612154411511,0
65,C42430,1,E,28007,M42430,28007,es_contents,247.025843531254,0
150,C42431,0,F,28007,M42431,28007,es_tech,117.85385841754736,0
78,C42432,2,F,28007,M42432,28007,es_hotelservices,343.9142635819983,0
70,C42433,3,U,28007,M42433,28007,es_travel,129.45680570289002,0
14,C42434,4,E,28007,M42434,28007,es_leisure,213.56084712154023,0
